stride, size, friendly, unfriendly
52,   131072,   207566,     419211
52,   131072,   207584,     419172
52,   262144,   415039,    1380765
52,   262144,   415063,    1375789
52,   262144,   415061,    1386612
52,   262144,   415077,    1375193
52,   262144,   415069,    1381369
52,   524288,   830599,    2765520
52,   524288,   830016,    2771575
52,   524288,   835259,    2759085
52,   524288,   830039,    2769961
52,   524288,   830021,    2764759
52,  1048576,  1669147,    5559494
52,  1048576,  1674963,    5550201
52,  1048576,  1663065,    5550623
52,  1048576,  1683981,    5544707
52,  1048576,  1664688,    5559653
52,  2097152,  3409129,   39046924
52,  2097152,  3450422,   40527777
52,  2097152,  3409056,   40958351
52,  2097152,  3408832,   39463399
52,  2097152,  3433253,   40302122
52,  4194304,  6824528,   99430859
52,  4194304,  6828544,   97833609
52,  4194304,  6817881,   98319695
52,  4194304,  6807396,   98024192
52,  4194304,  6808920,   97993407
52,  8388608, 13623874,  228423758
52,  8388608, 13634624,  228522404
52,  8388608, 13653912,  229612161
52,  8388608, 13632978,  229248259
52,  8388608, 13647479,  229245097
52, 16777216, 27268525,  473945776
52, 16777216, 27285809,  473605150
52, 16777216, 27263071,  475575722
52, 16777216, 27276104,  475998514
52, 16777216, 27278179,  474908863
52, 33554432, 54576835,  964452039
52, 33554432, 54685569,  965145192
52, 33554432, 54552846,  964014581
52, 33554432, 54580497,  962581723
52, 33554432, 54566703,  967181492
53,     4096,     6593,       7282
53,     4096,     6547,       7257
53,     4096,    28287,       7263
53,     4096,     6523,       7259
53,     4096,     6534,       7254
53,     8192,    13002,      14040
53,     8192,    13034,      14040
53,     8192,    13008,      14039
53,     8192,    13025,      14040
53,     8192,    13008,      14039
53,    16384,    25984,      27631
53,    16384,    25976,      27634
53,    16384,    26002,      27638
53,    16384,    25976,      27624
53,    16384,    25987,      27622
53,    32768,    51911,     106169
53,    32768,    51931,     103228
53,    32768,    51953,     105803
53,    32768,    51927,     102456
53,    32768,    51908,     102408
53,    65536,   103806,     209755
53,    65536,   103804,     210423
53,    65536,   103816,     210054
53,    65536,   103803,     210039
53,    65536,   103793,     210294
53,   131072,   214485,     431298
53,   131072,   207564,     430147
53,   131072,   207552,     427347
53,   131072,   207555,     429019
53,   131072,   207576,     456721
53,   262144,   415043,    1401128
53,   262144,   415052,    1403531
53,   262144,   415031,    1398789
53,   262144,   420239,    1400089
53,   262144,   415021,    1410288
53,   524288,   830258,    2820478
53,   524288,   830043,    2817721
53,   524288,   830006,    2825541
53,   524288,   835187,    2815802
53,   524288,   835002,    2822542
53,  1048576,  1668946,    6181047
53,  1048576,  1686778,    6176510
53,  1048576,  1663490,    6181675
53,  1048576,  1673529,    6188828
53,  1048576,  1673353,    6169534
53,  2097152,  3406612,   44056143
53,  2097152,  3411557,   41432585
53,  2097152,  3407318,   42634928
53,  2097152,  3440256,   42117323
53,  2097152,  3412191,   41441286
53,  4194304,  6833633,  123592548
53,  4194304,  6799900,  124083932
53,  4194304,  6832732,  124446748
53,  4194304,  6804488,  123801695
53,  4194304,  6836934,  124399753
53,  8388608, 13787715,  249749414
53,  8388608, 13650053,  247910020
53,  8388608, 13614852,  249148916
53,  8388608, 13613492,  249105423
53,  8388608, 13624337,  248412997
53, 16777216, 27288533,  474476876
53, 16777216, 27262131,  472822448
53, 16777216, 27300862,  474186156
53, 16777216, 27283978,  474262546
53, 16777216, 27279066,  472639291
53, 33554432, 54576541,  985642757
53, 33554432, 54568706,  982722055
53, 33554432, 54570815,  983638642
53, 33554432, 54601488,  984076426
53, 33554432, 54535725,  982752290
54,     4096,     6567,       7291
54,     4096,     6546,       7300
54,     4096,     6534,       7300
54,     4096,     6526,       7262
54,     4096,     6556,       7267
54,     8192,    13006,      14047
54,     8192,    13025,      14048
54,     8192,    13008,      14047
54,     8192,    13017,      14047
54,     8192,    13008,      14047
54,    16384,    26004,      27646
54,    16384,    25978,      27632
54,    16384,    25997,      27629
54,    16384,    25990,      27651
54,    16384,    25975,      27638
54,    32768,    51909,     108582
54,    32768,    51923,     104822
54,    32768,    51909,     104719
54,    32768,    51954,     104412
54,    32768,    51910,     104397
54,    65536,   103804,     213216
54,    65536,   103790,     213154
54,    65536,   103801,     213303
54,    65536,   103786,     213553
54,    65536,   103802,     213117
54,   131072,   207603,     434878
54,   131072,   207556,     423760
54,   131072,   207573,     423437
54,   131072,   207584,     423206
54,   131072,   207576,     423192
54,   262144,   415112,    1429221
54,   262144,   415064,    1434899
54,   262144,   415054,    1428796
54,   262144,   415051,    1435126
54,   262144,   415056,    1442560
54,   524288,   830056,    2869905
54,   524288,   830239,    2868484
54,   524288,   830120,    2873741
54,   524288,   830022,    2868601
54,   524288,   834997,    2873358
54,  1048576,  1665410,    5740810
54,  1048576,  1703254,    6104079
54,  1048576,  1662183,    6046140
54,  1048576,  1674002,    6188569
54,  1048576,  1662072,    6064526
54,  2097152,  3406681,   41686091
54,  2097152,  3412433,   40219329
54,  2097152,  3424821,   42490472
54,  2097152,  3400179,   42079810
54,  2097152,  3407302,   41624659
54,  4194304,  6805115,  112405486
54,  4194304,  6826308,  112267434
54,  4194304,  6825938,  112362784
54,  4194304,  6831966,  113366945
54,  4194304,  6824103,  112248870
54,  8388608, 13628888,  239125011
54,  8388608, 13675887,  239246835
54,  8388608, 13673369,  238114456
54,  8388608, 13650130,  237834156
54,  8388608, 13653933,  237757025
54, 16777216, 27312948,  493587512
54, 16777216, 27281515,  492968453
54, 16777216, 27307076,  491947695
54, 16777216, 27281262,  493591255
54, 16777216, 27283635,  492108302
54, 33554432, 54570331, 1001801850
54, 33554432, 54544450, 1000494187
54, 33554432, 54586128, 1003203613
54, 33554432, 54580251, 1003063937
54, 33554432, 54601303, 1001020204
55,     4096,     6564,       7006
55,     4096,     6545,       6991
55,     4096,     6534,       6990
55,     4096,     6527,       6995
55,     4096,     6550,       6991
55,     8192,    13009,      13772
55,     8192,    13025,      13773
55,     8192,    13007,      13774
55,     8192,    13017,      13774
55,     8192,    13007,      13776
55,    16384,    25999,      27372
55,    16384,    25982,      27370
55,    16384,    25987,      27356
55,    16384,    25982,      27365
55,    16384,    25996,      27370
55,    32768,    51910,     109421
55,    32768,    51922,     106786
55,    32768,    51920,     106477
55,    32768,    51954,     107821
55,    32768,    51910,     106602
55,    65536,   103812,     216883
55,    65536,   103791,     217765
55,    65536,   103794,     217898
55,    65536,   103832,     217199
55,    65536,   103802,     217151
55,   131072,   207556,     451202
55,   131072,   213431,     452645
55,   131072,   207553,     452842
55,   131072,   207559,     451847
55,   131072,   207546,     451503
55,   262144,   441459,    1454810
55,   262144,   415054,    1463949
55,   262144,   415051,    1455925
55,   262144,   415024,    1458999
55,   262144,   415064,    1454600
55,   524288,   830190,    2934027
55,   524288,   830229,    2924041
55,   524288,   830002,    2929601
55,   524288,   829978,    2933101
55,   524288,   835377,    2932158
55,  1048576,  1669835,    6221400
55,  1048576,  1687381,    6192920
55,  1048576,  1663407,    6361385
55,  1048576,  1663205,    6355579
55,  1048576,  1673036,    6354634
55,  2097152,  3406469,   42467875
55,  2097152,  3407795,   43549875
55,  2097152,  3413360,   42617731
55,  2097152,  3413206,   42847108
55,  2097152,  3428283,   42909148
55,  4194304,  6839447,  129178299
55,  4194304,  6853691,  129004698
55,  4194304,  6808149,  129969566
55,  4194304,  6807695,  128863879
55,  4194304,  6800678,  129342625
55,  8388608, 13626504,  258059294
55,  8388608, 13630056,  257678827
55,  8388608, 13611238,  258463777
55,  8388608, 13751491,  258507804
55,  8388608, 13636821,  256810968
55, 16777216, 27269814,  490420850
55, 16777216, 27264131,  491825521
55, 16777216, 27304248,  493686005
55, 16777216, 27324003,  491036186
55, 16777216, 27293927,  492826288
55, 33554432, 54577481, 1020683603
55, 33554432, 54584382, 1020534679
55, 33554432, 54576338, 1018802633
55, 33554432, 54538305, 1020035217
55, 33554432, 54574050, 1019801647
56,     4096,     6577,       7013
56,     4096,     6545,       7023
56,     4096,     6568,       7000
56,     4096,     6523,       7002
56,     4096,     6544,       6997
56,     8192,    13001,      13777
56,     8192,    13017,      13777
56,     8192,    13007,      13777
56,     8192,    13035,      13775
56,     8192,    13009,      13777
56,    16384,    25988,      27383
56,    16384,    25980,      27391
56,    16384,    25998,      27414
56,    16384,    25980,      27391
56,    16384,    25990,      27395
56,    32768,    51911,     111834
56,    32768,    51956,     108445
56,    32768,    51912,     108413
56,    32768,    51918,     128851
56,    32768,    51940,     108882
56,    65536,   103957,     220732
56,    65536,   103786,     220738
56,    65536,   103804,     220043
56,    65536,   103808,     220910
56,    65536,   103802,     220784
56,   131072,   207584,     461828
56,   131072,   207559,     469931
56,   131072,   207556,     462107
56,   131072,   207575,     461134
56,   131072,   207562,     461854
56,   262144,   415020,    1477267
56,   262144,   415061,    1442411
56,   262144,   415028,    1459787
56,   262144,   415034,    1466753
56,   262144,   415053,    1461520
56,   524288,   842035,    2971092
56,   524288,   830036,    2974006
56,   524288,   830013,    2977665
56,   524288,   830005,    2973968
56,   524288,   835634,    2978310
56,  1048576,  1668973,    6469087
56,  1048576,  1685481,    6456691
56,  1048576,  1686875,    6250296
56,  1048576,  1664367,    6500288
56,  1048576,  1672932,    6471130
56,  2097152,  3408299,   43429055
56,  2097152,  3407032,   43478780
56,  2097152,  3407427,   43635851
56,  2097152,  3409605,   43582148
56,  2097152,  3407270,   43276946
56,  4194304,  6807404,  105599527
56,  4194304,  6837774,  106605994
56,  4194304,  6835870,  105605276
56,  4194304,  6848340,  105562182
56,  4194304,  6835266,  106533086
56,  8388608, 13673059,  247556574
56,  8388608, 13649868,  247282367
56,  8388608, 13616091,  248387630
56,  8388608, 13626778,  246761058
56,  8388608, 13801280,  248514322
56, 16777216, 27284783,  512011942
56, 16777216, 27285371,  512091692
56, 16777216, 27313906,  512144881
56, 16777216, 27284076,  512427259
56, 16777216, 27356598,  512963300
56, 33554432, 54615763, 1040147146
56, 33554432, 54584676, 1039821995
56, 33554432, 54550829, 1037021932
56, 33554432, 54637425, 1040891041
56, 33554432, 54590796, 1037950488
57,     4096,     6562,       7068
57,     4096,     6546,       7050
57,     4096,     6534,       7085
57,     4096,     6525,       7064
57,     4096,     6552,       7086
57,     8192,    13010,      13865
57,     8192,    13023,      13864
57,     8192,    13006,      13867
57,     8192,    13016,      13849
57,     8192,    13007,      13867
57,    16384,    26004,      27506
57,    16384,    25976,      27501
57,    16384,    25985,      27490
57,    16384,    25977,      27503
57,    16384,    25994,      27484
57,    32768,    51905,     114135
57,    32768,    51919,     110362
57,    32768,    72927,     110341
57,    32768,    51918,     113016
57,    32768,    51910,     110548
57,    65536,   103810,     224231
57,    65536,   103791,     224658
57,    65536,   103816,     224921
57,    65536,   103802,     224695
57,    65536,   103796,     224639
57,   131072,   207546,     489064
57,   131072,   212574,     490377
57,   131072,   207589,     488704
57,   131072,   207560,     487798
57,   131072,   207570,     487451
57,   262144,   441377,    1418062
57,   262144,   415053,    1424731
57,   262144,   415050,    1419855
57,   262144,   415067,    1426199
57,   262144,   415069,    1420068
57,   524288,   830343,    3033219
57,   524288,   830033,    3035004
57,   524288,   829980,    3035622
57,   524288,   835167,    3028475
57,   524288,   830029,    3035415
57,  1048576,  1668826,    6693603
57,  1048576,  1663864,    6674680
57,  1048576,  1684266,    6670831
57,  1048576,  1690325,    6676090
57,  1048576,  1664913,    6823688
57,  2097152,  3428584,   44311964
57,  2097152,  3427220,   44925665
57,  2097152,  3427150,   43716823
57,  2097152,  3425801,   44646568
57,  2097152,  3424257,   44483369
57,  4194304,  6855424,  134081552
57,  4194304,  6827318,  134162634
57,  4194304,  6808268,  134068510
57,  4194304,  6834095,  133698607
57,  4194304,  6798216,  134865441
57,  8388608, 13641072,  267509284
57,  8388608, 13657593,  267438755
57,  8388608, 13670187,  268778783
57,  8388608, 13631677,  266156175
57,  8388608, 13647820,  267407813
57, 16777216, 27273183,  510835075
57, 16777216, 27273211,  510545085
57, 16777216, 27283975,  507827190
57, 16777216, 27294757,  508901780
57, 16777216, 27318755,  509221976
57, 33554432, 54574173, 1056502945
57, 33554432, 54557694, 1056218255
57, 33554432, 54576643, 1058953504
57, 33554432, 54530995, 1056368396
57, 33554432, 54537540, 1059490014
58,     4096,     6588,       7048
58,     4096,     6547,       7057
58,     4096,     6534,       7075
58,     4096,     6525,       7077
58,     4096,     6552,       7074
58,     8192,    13003,      13857
58,     8192,    13025,      13858
58,     8192,    13007,      13858
58,     8192,    13055,      13831
58,     8192,    13023,      13828
58,    16384,    25983,      69929
58,    16384,    25996,      27505
58,    16384,    25980,      27486
58,    16384,    25994,      27510
58,    16384,    25977,      27473
58,    32768,    51917,     116339
58,    32768,    51910,     112416
58,    32768,    51959,     112615
58,    32768,    51913,     112652
58,    32768,    51919,     112484
58,    65536,   103777,     227890
58,    65536,   103812,     228229
58,    65536,   103797,     227908
58,    65536,   103805,     228109
58,    65536,   103818,     228257
58,   131072,   213068,     457466
58,   131072,   207554,     453487
58,   131072,   207572,     452707
58,   131072,   207537,     453053
58,   131072,   207572,     465285
58,   262144,   415100,    1534533
58,   262144,   415049,    1545450
58,   262144,   415071,    1533851
58,   262144,   415069,    1534076
58,   262144,   415069,    1539646
58,   524288,   829994,    3085978
58,   524288,   830004,    3076359
58,   524288,   835031,    3080950
58,   524288,   830016,    3079145
58,   524288,   829994,    3078054
58,  1048576,  1686621,    6156408
58,  1048576,  1673567,    6745256
58,  1048576,  1663178,    6925853
58,  1048576,  1663927,    6835047
58,  1048576,  1675300,    6879472
58,  2097152,  3408680,   46868615
58,  2097152,  3432370,   45031574
58,  2097152,  3434309,   44531095
58,  2097152,  3430699,   44166053
58,  2097152,  3426134,   45267553
58,  4194304,  6809520,  109399426
58,  4194304,  6800023,  110280091
58,  4194304,  6819468,  109562723
58,  4194304,  6828811,  110235921
58,  4194304,  6838436,  109462335
58,  8388608, 13648238,  257898790
58,  8388608, 13634482,  256434516
58,  8388608, 13645932,  258111393
58,  8388608, 13625297,  256481095
58,  8388608, 13657030,  256859357
58, 16777216, 27285726,  529003568
58, 16777216, 27274995,  530429752
58, 16777216, 27294858,  530512085
58, 16777216, 27286349,  529115704
58, 16777216, 27311077,  529634621
58, 33554432, 54558563, 1075678256
58, 33554432, 54540174, 1081330014
58, 33554432, 54552363, 1075236817
58, 33554432, 54535930, 1076703587
58, 33554432, 54570550, 1077621293
59,     4096,     6569,       7238
59,     4096,     6545,       7241
59,     4096,     6532,       7254
59,     4096,     6529,       7256
59,     4096,     6552,       7255
59,     8192,    13008,      14074
59,     8192,    13018,      14076
59,     8192,    13007,      14075
59,     8192,    13016,      14076
59,     8192,    13006,      14075
59,    16384,    26004,      27720
59,    16384,    25979,      27748
59,    16384,    25986,      27722
59,    16384,    25981,      27707
59,    16384,    25995,      27721
59,    32768,    51908,     117830
59,    32768,    51921,     113991
59,    32768,    51905,     114559
59,    32768,    51957,     114378
59,    32768,    51908,     114085
59,    65536,   103794,     232205
59,    65536,   103793,     251528
59,    65536,   103806,     232319
59,    65536,   103806,     232211
59,    65536,   103791,     232674
59,   131072,   207592,     469415
59,   131072,   207566,     475867
59,   131072,   207583,     479732
59,   131072,   207562,     471140
59,   131072,   207564,     471415
59,   262144,   415039,    1585736
59,   262144,   415042,    1559221
59,   262144,   429044,    1559306
59,   262144,   415050,    1564468
59,   262144,   415051,    1558425
59,   524288,   842116,    3135002
59,   524288,   830065,    3136819
59,   524288,   830043,    3140582
59,   524288,   835137,    3129129
59,   524288,   830054,    3143825
59,  1048576,  1671404,    6955181
59,  1048576,  1664459,    6979336
59,  1048576,  1665295,    7198428
59,  1048576,  1682293,    7205403
59,  1048576,  1682297,    7205942
59,  2097152,  3409383,   44708356
59,  2097152,  3409407,   46145494
59,  2097152,  3407047,   46043213
59,  2097152,  3415210,   46648537
59,  2097152,  3406240,   46031781
59,  4194304,  6834526,  138294155
59,  4194304,  6833761,  138729958
59,  4194304,  6814435,  139655682
59,  4194304,  6803246,  137825024
59,  4194304,  6818665,  138952689
59,  8388608, 13644859,  276911939
59,  8388608, 13628959,  277849026
59,  8388608, 13658563,  275973758
59,  8388608, 13670309,  278274785
59,  8388608, 13629986,  275624212
59, 16777216, 27320033,  528351855
59, 16777216, 27292856,  526863072
59, 16777216, 27271689,  527147974
59, 16777216, 27299740,  525068793
59, 16777216, 27267675,  527468806
59, 33554432, 54519978, 1093114034
59, 33554432, 54523605, 1095604525
59, 33554432, 54564234, 1094352587
59, 33554432, 54569774, 1095546577
59, 33554432, 54513070, 1095708351
60,     4096,     6582,       7353
60,     4096,     6533,       7365
60,     4096,     6527,       7371
60,     4096,     6543,       7386
60,     4096,     6529,       7387
60,     8192,    13007,      14225
60,     8192,    13016,      14226
60,     8192,    13006,      14226
60,     8192,    13033,      14226
60,     8192,    13006,      14207
60,    16384,    25989,      27854
60,    16384,    25980,      27869
60,    16384,    26001,      27846
60,    16384,    25977,      27831
60,    16384,    26023,      27874
60,    32768,    51914,     119726
60,    32768,    51956,     116596
60,    32768,    51909,     116159
60,    32768,    51922,     116372
60,    32768,    51912,     116337
60,    65536,   103813,     235545
60,    65536,   103806,     235419
60,    65536,   103822,     235305
60,    65536,   103813,     235219
60,    65536,   103805,     235740
60,   131072,   207553,     483796
60,   131072,   207554,     484499
60,   131072,   207551,     518763
60,   131072,   207543,     486208
60,   131072,   207590,     485428
60,   262144,   415033,    1602990
60,   262144,   415039,    1589341
60,   262144,   420319,    1587362
60,   262144,   415039,    1599468
60,   262144,   415050,    1588149
60,   524288,   835799,    3185124
60,   524288,   830002,    3190859
60,   524288,   830030,    3188275
60,   524288,   835686,    3190206
60,   524288,   830017,    3185471
60,  1048576,  1682596,    7234460
60,  1048576,  1664412,    7264417
60,  1048576,  1663935,    7268013
60,  1048576,  1665228,    7289108
60,  1048576,  1664427,    7222276
60,  2097152,  3408805,   46891897
60,  2097152,  3428727,   47700511
60,  2097152,  3433733,   46990957
60,  2097152,  3411268,   47029742
60,  2097152,  3407133,   46620833
60,  4194304,  6842841,  141474009
60,  4194304,  6816789,  140043062
60,  4194304,  6825318,  141901714
60,  4194304,  6829411,  142295370
60,  4194304,  6809622,  141229658
60,  8388608, 13640102,  281384920
60,  8388608, 13658966,  282263946
60,  8388608, 13627094,  281011372
60,  8388608, 13658194,  280950159
60,  8388608, 13627609,  282778243
60, 16777216, 27245832,  536149515
60, 16777216, 27287251,  535173070
60, 16777216, 27272559,  536250063
60, 16777216, 27295639,  536924075
60, 16777216, 27259390,  535952942
60, 33554432, 54600822, 1112893777
60, 33554432, 54568800, 1113685720
60, 33554432, 54589296, 1114486188
60, 33554432, 54559702, 1115996174
60, 33554432, 54522341, 1113615934
61,     4096,     6575,       7348
61,     4096,     6538,       7318
61,     4096,     6526,       7317
61,     4096,     6542,       7319
61,     4096,     6529,       7319
61,     8192,    13015,      14098
61,     8192,    13006,      14100
61,     8192,    13033,      14100
61,     8192,    13006,      14100
61,     8192,    13016,      14099
61,    16384,    25977,      27707
61,    16384,    25996,      27728
61,    16384,    25977,      27697
61,    16384,    25985,      27685
61,    16384,    25977,      27701
61,    32768,    51954,     120596
61,    32768,    51913,     117701
61,    32768,    51920,     140672
61,    32768,    51918,     119668
61,    32768,    51909,     117300
61,    65536,   103796,     239643
61,    65536,   103797,     239668
61,    65536,   103802,     240317
61,    65536,   103803,     238511
61,    65536,   103815,     239068
61,   131072,   207537,     501685
61,   131072,   213110,     501796
61,   131072,   207536,     502487
61,   131072,   207553,     501889
61,   131072,   207542,     502393
61,   262144,   428617,    1592202
61,   262144,   415051,    1601199
61,   262144,   415035,    1594066
61,   262144,   420087,    1593673
61,   262144,   415036,    1604583
61,   524288,   830144,    3238945
61,   524288,   829996,    3240372
61,   524288,   841549,    3237689
61,   524288,   829980,    3239136
61,   524288,   829980,    3245727
61,  1048576,  1669712,    7570970
61,  1048576,  1665122,    7585646
61,  1048576,  1664513,    7576041
61,  1048576,  1664434,    7585314
61,  1048576,  1666385,    7568827
61,  2097152,  3414882,   47020837
61,  2097152,  3430469,   48535531
61,  2097152,  3410784,   46244595
61,  2097152,  3545783,   47423795
61,  2097152,  3409141,   47275446
61,  4194304,  6800074,  143842460
61,  4194304,  6830608,  143644720
61,  4194304,  6800822,  143009718
61,  4194304,  6826842,  143721602
61,  4194304,  6814800,  143678581
61,  8388608, 13650854,  256814650
61,  8388608, 13631238,  258658211
61,  8388608, 13632239,  257050619
61,  8388608, 13628280,  258001311
61,  8388608, 13673857,  258745675
61, 16777216, 27285575,  555807575
61, 16777216, 27285858,  555858678
61, 16777216, 27311103,  555833014
61, 16777216, 27291235,  557195987
61, 16777216, 27263966,  557617894
61, 33554432, 54591109, 1130501179
61, 33554432, 54530207, 1136384916
61, 33554432, 54558194, 1131544861
61, 33554432, 54547460, 1131974468
61, 33554432, 54541521, 1129672586
62,     4096,     6568,       7354
62,     4096,     6532,       7363
62,     4096,     6524,       7330
62,     4096,     6543,       7327
62,     4096,     6527,       7327
62,     8192,    13014,      14107
62,     8192,    13007,      14108
62,     8192,    13035,      14107
62,     8192,    13007,      14108
62,     8192,    13017,      14108
62,    16384,    25976,      27701
62,    16384,    25996,      27706
62,    16384,    25976,      27694
62,    16384,    25987,      27688
62,    16384,    25977,      27701
62,    32768,    51951,     142856
62,    32768,    51932,     120655
62,    32768,    51920,     119467
62,    32768,    51931,     119018
62,    32768,    51908,     118878
62,    65536,   103799,     243278
62,    65536,   103846,     243212
62,    65536,   103792,     243854
62,    65536,   103814,     243448
62,    65536,   103795,     242403
62,   131072,   207563,     537046
62,   131072,   207572,     502832
62,   131072,   207558,     502710
62,   131072,   207549,     502127
62,   131072,   207570,     510950
62,   262144,   415093,    1642999
62,   262144,   415044,    1643463
62,   262144,   415036,    1652622
62,   262144,   415031,    1639877
62,   262144,   415061,    1645820
62,   524288,   830146,    3291842
62,   524288,   841363,    3290549
62,   524288,   830043,    3291677
62,   524288,   830021,    3297226
62,   524288,   835266,    3289631
62,  1048576,  1668513,    8080760
62,  1048576,  1665013,    8086437
62,  1048576,  1689715,    8046519
62,  1048576,  1688670,    8038451
62,  1048576,  1684980,    8039907
62,  2097152,  3412427,   49600330
62,  2097152,  3411158,   47786760
62,  2097152,  3432691,   48952708
62,  2097152,  3405832,   48319968
62,  2097152,  3427619,   47851450
62,  4194304,  6829964,  145133656
62,  4194304,  6854387,  146567078
62,  4194304,  6825506,  145044194
62,  4194304,  6825853,  146895733
62,  4194304,  6805854,  145928850
62,  8388608, 13627011,  290066669
62,  8388608, 13669484,  291054369
62,  8388608, 13624882,  289968044
62,  8388608, 13814208,  290296305
62,  8388608, 13633641,  290795557
62, 16777216, 27306522,  554332343
62, 16777216, 27289031,  555946094
62, 16777216, 27277542,  554897095
62, 16777216, 27284584,  555426993
62, 16777216, 27271991,  554654712
62, 33554432, 54625950, 1151374232
62, 33554432, 54539006, 1152061564
62, 33554432, 54566568, 1151437203
62, 33554432, 54535887, 1147924419
62, 33554432, 54577831, 1148793624
63,     4096,     6567,       7363
63,     4096,     6548,       7336
63,     4096,     6535,       7354
63,     4096,     6527,       7353
63,     4096,     6553,       7354
63,     8192,    13007,      14135
63,     8192,    13026,      14116
63,     8192,    13009,      14116
63,     8192,    13018,      14116
63,     8192,    13009,      14116
63,    16384,    26006,      27716
63,    16384,    25978,      27715
63,    16384,    25989,      27715
63,    16384,    25978,      27718
63,    16384,    25998,      27716
63,    32768,    51910,     124695
63,    32768,    51919,     122347
63,    32768,    51912,     121376
63,    32768,    51954,     121900
63,    32768,    51910,     121706
63,    65536,   103817,     247215
63,    65536,   103801,     247303
63,    65536,   103793,     264629
63,    65536,   103817,     247315
63,    65536,   103796,     246920
63,   131072,   207581,     491015
63,   131072,   207585,     492901
63,   131072,   207565,     493116
63,   131072,   207580,     493543
63,   131072,   207572,     492683
63,   262144,   415073,    1687543
63,   262144,   415093,    1665132
63,   262144,   415050,    1672248
63,   262144,   415067,    1670406
63,   262144,   415056,    1666420
63,   524288,   842358,    3340779
63,   524288,   830034,    3341860
63,   524288,   830029,    3348435
63,   524288,   830049,    3339858
63,   524288,   830028,    3345762
63,  1048576,  1675374,    6695525
63,  1048576,  1682529,    6937077
63,  1048576,  1663187,    6904826
63,  1048576,  1663608,    6914997
63,  1048576,  1684423,    7128714
63,  2097152,  3404994,   51415084
63,  2097152,  3451560,   47870559
63,  2097152,  3409508,   48174947
63,  2097152,  3407534,   47572606
63,  2097152,  3429078,   47103957
63,  4194304,  6805570,  132347004
63,  4194304,  6822491,  130886564
63,  4194304,  6850807,  132731872
63,  4194304,  6885516,  131098133
63,  4194304,  6802669,  131623574
63,  8388608, 13653061,  279068355
63,  8388608, 13674193,  279043779
63,  8388608, 13635227,  278766609
63,  8388608, 13627695,  279831889
63,  8388608, 13627125,  278475513
63, 16777216, 27285670,  575777910
63, 16777216, 27314401,  576267357
63, 16777216, 27300696,  574001947
63, 16777216, 27265710,  577045310
63, 16777216, 27285948,  574515758
63, 33554432, 54600864, 1169043660
63, 33554432, 54542366, 1169086576
63, 33554432, 54572954, 1168952482
63, 33554432, 54554300, 1169460888
63, 33554432, 54545856, 1171316681
